6.8,18.4,17.4
6.85,18.55,17.55
6.9,18.7,17.7
6.95,18.85,17.85
7,19,18
7.05,19.15,18.15
7.1,19.3,18.3
7.15,19.45,18.45
7.2,19.6,18.6
7.25,19.75,18.75
7.3,19.9,18.9
7.35,20.05,19.05
7.4,20.2,19.2
7.45,20.35,19.35
7.5,20.5,19.5
7.55,20.65,19.65
7.6,20.8,19.8
7.65,20.95,19.95
7.7,21.1,20.1
7.75,21.25,20.25
7.8,21.4,20.4
7.85,21.55,20.55
7.9,21.7,20.7
7.95,21.85,20.85
8,22,21
8.05,22.15,21.15
8.1,22.3,21.3
8.15,22.45,21.45
8.2,22.6,21.6
8.25,22.75,21.75
8.3,22.9,21.9
8.35,23.05,22.05
8.4,23.2,22.2
8.45,23.35,22.35
8.5,23.5,22.5
8.55,23.65,22.65
8.6,23.8,22.8
8.65,23.95,22.95
8.7,24.1,23.1
8.75,24.25,23.25
8.8,24.4,23.4
8.85,24.55,23.55
8.9,24.7,23.7
8.95,24.85,23.85
9,25,24
9.05,25.15,24.15
9.1,25.3,24.3
9.15,25.45,24.45
9.2,25.6,24.6
9.25,25.75,24.75
9.3,25.9,24.9
9.35,26.05,25.05
9.4,26.2,25.2
9.45,26.35,25.35
9.5,26.5,25.5
9.55,26.65,25.65
9.6,26.8,25.8
9.65,26.95,25.95
9.7,27.1,26.1
9.75,27.25,26.25
9.8,27.4,26.4
9.85,27.55,26.55
9.9,27.7,26.7
9.95,27.85,26.85
10,28,27
10.05,28.15,27.15
10.1,28.3,27.3
10.15,28.45,27.45
10.2,28.6,27.6
10.25,28.75,27.75
10.3,28.9,27.9
10.35,29.05,28.05
10.4,29.2,28.2
10.45,29.35,28.35
10.5,29.5,28.5
10.55,29.65,28.65
10.6,29.8,28.8
10.65,29.95,28.95
10.7,30.1,29.1
10.75,30.25,29.25
10.8,30.4,29.4
10.85,30.55,29.55
10.9,30.7,29.7
10.95,30.85,29.85
11,31,30
11.05,31.15,30.15
11.1,31.3,30.3
11.15,31.45,30.45
11.2,31.6,30.6
11.25,31.75,30.75
11.3,31.9,30.9
11.35,32.05,31.05
11.4,32.2,31.2
11.45,32.35,31.35
11.5,32.5,31.5
11.55,32.65,31.65
11.6,32.8,31.8
11.65,32.95,31.95
11.7,33.1,32.1
11.75,33.25,32.25
11.8,33.4,32.4
11.85,33.55,32.55
11.9,33.7,32.7
11.95,33.85,32.85
12,34,33
12.05,34.15,33.15
12.1,34.3,33.3
12.15,34.45,33.45
12.2,34.6,33.6
12.25,34.75,33.75
12.3,34.9,33.9
12.35,35.05,34.05
12.4,35.2,34.2
12.45,35.35,34.35
12.5,35.5,34.5
12.55,35.65,34.65
12.6,35.8,34.8
12.65,35.95,34.95
12.7,36.1,35.1
12.75,36.25,35.25
12.8,36.4,35.4
12.85,36.55,35.55
12.9,36.7,35.7
12.95,36.85,35.85
13,37,36
13.05,37.15,36.15
13.1,37.3,36.3
13.15,37.45,36.45
13.2,37.6,36.6
13.25,37.75,36.75
13.3,37.9,36.9
13.35,38.05,37.05
13.4,38.2,37.2
13.45,38.35,37.35
13.5,38.5,37.5
13.55,38.65,37.65
13.6,38.8,37.8
13.65,38.95,37.95
13.7,39.1,38.1
13.75,39.25,38.25
13.8,39.4,38.4
13.85,39.55,38.55
13.9,39.7,38.7
13.95,39.85,38.85
14,40,39
14.05,40.15,39.15
14.1,40.3,39.3
14.15,40.45,39.45
14.2,40.6,39.6
14.25,40.75,39.75
14.3,40.9,39.9
14.35,41.05,40.05
14.4,41.2,40.2
14.45,41.35,40.35
14.5,41.5,40.5
14.55,41.65,40.65
14.6,41.8,40.8
14.65,41.95,40.95
14.7,42.1,41.1
14.75,42.25,41.25
14.8,42.4,41.4
14.85,42.55,41.55
14.9,42.7,41.7
14.95,42.85,41.85
15,43,42
15.05,43.15,42.15
15.1,43.3,42.3
15.15,43.45,42.45
15.2,43.6,42.6
15.25,43.75,42.75
15.3,43.9,42.9
15.35,44.05,43.05
15.4,44.2,43.2
15.45,44.35,43.35
15.5,44.5,43.5
15.55,44.65,43.65
15.6,44.8,43.8
15.65,44.95,43.95
15.7,45.1,44.1
15.75,45.25,44.25
15.8,45.4,44.4
15.85,45.55,44.55
15.9,45.7,44.7
15.95,45.85,44.85
16,46,45
16.05,46.15,45.15
16.1,46.3,45.3
16.15,46.45,45.45
16.2,46.6,45.6
16.25,46.75,45.75
16.3,46.9,45.9
16.35,47.05,46.05
16.4,47.2,46.2
16.45,47.35,46.35
16.5,47.5,46.5
16.55,47.65,46.65
16.6,47.8,46.8
16.65,47.95,46.95
16.7,48.1,47.1
16.75,48.25,47.25
16.8,48.4,47.4
16.85,48.55,47.55
16.9,48.7,47.7
16.95,48.85,47.85
17,49,48
17.05,49.15,48.15
17.1,49.3,48.3
17.15,49.45,48.45
17.2,49.6,48.6
17.25,49.75,48.75
17.3,49.9,48.9
17.35,50.05,49.05
17.4,50.2,49.2
17.45,50.35,49.35
17.5,50.5,49.5
17.55,50.65,49.65
17.6,50.8,49.8
17.65,50.95,49.95
17.7,51.1,50.1
17.75,51.25,50.25
17.8,51.4,50.4
17.85,51.55,50.55
17.9,51.7,50.7
17.95,51.85,50.85
18,52,51
18.05,52.15,51.15
18.1,52.3,51.3
18.15,52.45,51.45
18.2,52.6,51.6
18.25,52.75,51.75
18.3,52.9,51.9
18.35,53.05,52.05
18.4,53.2,52.2
18.45,53.35,52.35
18.5,53.5,52.5
18.55,53.65,52.65
18.6,53.8,52.8
18.65,53.95,52.95
18.7,54.1,53.1
18.75,54.25,53.25
18.8,54.4,53.4
18.85,54.55,53.55
18.9,54.7,53.7
18.95,54.85,53.85
19,55,54
19.05,55.15,54.15
19.1,55.3,54.3
19.15,55.45,54.45
19.2,55.6,54.6
19.25,55.75,54.75
19.3,55.9,54.9
19.35,56.05,55.05
19.4,56.2,55.2
19.45,56.35,55.35
19.5,56.5,55.5
19.55,56.65,55.65
19.6,56.8,55.8
19.65,56.95,55.95
19.7,57.1,56.1
19.75,57.25,56.25
19.8,57.4,56.4
19.85,57.55,56.55
19.9,57.7,56.7
19.95,57.85,56.85
20,58,57
20.05,58.15,57.15
20.1,58.3,57.3
20.15,58.45,57.45
20.2,58.6,57.6
20.25,58.75,57.75
20.3,58.9,57.9
20.35,59.05,58.05
20.4,59.2,58.2
20.45,59.35,58.35
20.5,59.5,58.5
20.55,59.65,58.65
20.6,59.8,58.8
20.65,59.95,58.95
20.7,60.1,59.1
20.75,60.25,59.25
20.8,60.4,59.4
20.85,60.55,59.55
20.9,60.7,59.7
20.95,60.85,59.85
21,61,60
21.05,61.15,60.15
21.1,61.3,60.3
21.15,61.45,60.45
21.2,61.6,60.6
21.25,61.75,60.75
21.3,61.9,60.9
21.35,62.05,61.05
21.4,62.2,61.2
21.45,62.35,61.35
21.5,62.5,61.5
21.55,62.65,61.65
21.6,62.8,61.8
21.65,62.95,61.95
21.7,63.1,62.1
21.75,63.25,62.25
21.8,63.4,62.4
21.85,63.55,62.55
21.9,63.7,62.7
21.95,63.85,62.85
22,64,63
22.05,64.15,63.15
22.1,64.3,63.3
22.15,64.45,63.45
22.2,64.6,63.6
22.25,64.75,63.75
22.3,64.9,63.9
22.35,65.05,64.05
22.4,65.2,64.2
22.45,65.35,64.35
22.5,65.5,64.5
22.55,65.65,64.65
22.6,65.8,64.8
22.65,65.95,64.95
22.7,66.1,65.1
22.75,66.25,65.25
22.8,66.4,65.4
22.85,66.55,65.55
22.9,66.7,65.7
22.95,66.85,65.85
23,67,66
23.05,67.15,66.15
23.1,67.3,66.3
23.15,67.45,66.45
23.2,67.6,66.6
23.25,67.75,66.75
23.3,67.9,66.9
23.35,68.05,67.05
23.4,68.2,67.2
23.45,68.35,67.35
23.5,68.5,67.5
23.55,68.65,67.65
23.6,68.8,67.8
23.65,68.95,67.95
23.7,69.1,68.1
23.75,69.25,68.25
23.8,69.4,68.4
23.85,69.55,68.55
23.9,69.7,68.7
23.95,69.85,68.85
24,70,69
24.05,70.15,69.15
24.1,70.3,69.3
24.15,70.45,69.45
24.2,70.6,69.6
24.25,70.75,69.75
24.3,70.9,69.9
24.35,71.05,70.05
24.4,71.2,70.2
24.45,71.35,70.35
24.5,71.5,70.5
24.55,71.65,70.65
24.6,71.8,70.8
24.65,71.95,70.95
24.7,72.1,71.1
24.75,72.25,71.25
24.8,72.4,71.4
24.85,72.55,71.55
24.9,72.7,71.7
24.95,72.85,71.85
25,73,72
25.05,73.15,72.15
25.1,73.3,72.3
25.15,73.45,72.45
25.2,73.6,72.6
25.25,73.75,72.75
25.3,73.9,72.9
25.35,74.05,73.05
25.4,74.2,73.2
25.45,74.35,73.35
25.5,74.5,73.5
25.55,74.65,73.65
25.6,74.8,73.8
25.65,74.95,73.95
25.7,75.1,74.1
25.75,75.25,74.25
25.8,75.4,74.4
25.85,75.55,74.55
25.9,75.7,74.7
25.95,75.85,74.85
26,76,75
26.05,76.15,75.15
26.1,76.3,75.3
26.15,76.45,75.45
26.2,76.6,75.6
26.25,76.75,75.75
26.3,76.9,75.9
26.35,77.05,76.05
26.4,77.2,76.2
26.45,77.35,76.35
26.5,77.5,76.5
26.55,77.65,76.65
26.6,77.8,76.8
26.65,77.95,76.95
26.7,78.1,77.1
26.75,78.25,77.25
26.8,78.4,77.4
26.85,78.55,77.55
26.9,78.7,77.7
26.95,78.85,77.85
27,79,78
27.05,79.15,78.15
27.1,79.3,78.3
27.15,79.45,78.45
27.2,79.6,78.6
27.25,79.75,78.75
27.3,79.9,78.9
27.35,80.05,79.05
27.4,80.2,79.2
27.45,80.35,79.35
27.5,80.5,79.5
27.55,80.65,79.65
27.6,80.8,79.8
27.65,80.95,79.95
27.7,81.1,80.1
27.75,81.25,80.25
27.8,81.4,80.4
27.85,81.55,80.55
27.9,81.7,80.7
27.95,81.85,80.85
28,82,81
28.05,82.15,81.15
28.1,82.3,81.3
28.15,82.45,81.45
28.2,82.6,81.6
28.25,82.75,81.75
28.3,82.9,81.9
28.35,83.05,82.05
28.4,83.2,82.2
28.45,83.35,82.35
28.5,83.5,82.5
28.55,83.65,82.65
28.6,83.8,82.8
28.65,83.95,82.95
28.7,84.1,83.1
28.75,84.25,83.25
28.8,84.4,83.4
28.85,84.55,83.55
28.9,84.7,83.7
28.95,84.85,83.85
29,85,84
29.05,85.15,84.15
29.1,85.3,84.3
29.15,85.45,84.45
29.2,85.6,84.6
29.25,85.75,84.75
29.3,85.9,84.9
29.35,86.05,85.05
29.4,86.2,85.2
29.45,86.35,85.35
29.5,86.5,85.5
29.55,86.65,85.65
29.6,86.8,85.8
29.65,86.95,85.95
29.7,87.1,86.1
29.75,87.25,86.25
29.8,87.4,86.4
29.85,87.55,86.55
29.9,87.7,86.7
29.95,87.85,86.85
30,88,87
30.05,88.15,87.15
30.1,88.3,87.3
30.15,88.45,87.45
30.2,88.6,87.6
30.25,88.75,87.75
30.3,88.9,87.9
30.35,89.05,88.05
30.4,89.2,88.2
30.45,89.35,88.35
30.5,89.5,88.5
30.55,89.65,88.65
30.6,89.8,88.8
30.65,89.95,88.95
30.7,90.1,89.1
30.75,90.25,89.25
30.8,90.4,89.4
30.85,90.55,89.55
30.9,90.7,89.7
30.95,90.85,89.85
